Date,Open,High,Low,Close,Adj Close,Volume
2018-05-23,518.50,524.50,489.20,495.00,2723691
2018-05-24,495.60,511.50,495.20,510.00,1370290
2018-05-25,517.00,519.00,509.00,513.50,1023523
2018-05-29,514.50,514.50,505.00,505.00,905968
2018-05-30,512.50,512.50,496.80,503.00,682557
2018-05-31,503.50,506.00,494.60,494.60,729918
2018-06-01,498.00,507.00,496.40,503.00,821560
2018-06-04,503.50,506.50,502.50,502.50,820803
2018-06-05,503.50,504.50,492.20,502.00,645150
2018-06-06,497.40,507.50,497.40,503.50,542342
2018-06-07,510.50,514.50,503.50,505.00,486336
2018-06-08,501.00,512.00,501.00,510.00,485992
2018-06-11,510.50,512.50,505.50,507.00,276546
2018-06-12,507.50,511.00,504.50,509.50,324183
2018-06-13,510.50,514.50,509.00,511.00,319371
2018-06-14,508.00,509.00,500.00,505.00,623212
2018-06-15,506.00,506.00,501.00,501.50,593887
2018-06-18,501.50,503.50,498.40,500.00,1335100
2018-06-19,498.40,501.00,495.00,496.00,575517
2018-06-20,498.40,499.40,484.60,491.60,571510
2018-06-21,491.60,495.80,486.60,486.60,1377535
2018-06-22,492.00,494.40,486.80,491.80,797192
2018-06-25,490.60,493.20,487.40,487.40,437033
2018-06-26,487.60,492.80,486.00,488.80,578922
2018-06-27,492.60,493.60,487.20,491.00,474934
2018-06-28,491.20,492.80,484.80,485.20,377312
2018-06-29,487.60,491.60,483.40,491.00,385878
2018-07-02,486.60,501.00,486.60,500.00,418335
2018-07-03,499.20,500.50,490.80,493.00,510860
2018-07-05,483.00,489.00,474.00,475.80,421748
2018-07-06,474.00,486.40,474.00,476.60,426043
2018-07-09,478.40,484.00,475.00,476.60,425046
2018-07-10,476.40,479.20,472.80,472.80,306935
2018-07-11,471.20,473.00,466.20,466.40,478203
2018-07-12,469.40,470.40,463.60,464.60,308595
2018-07-13,467.20,468.40,462.20,462.80,262788
2018-07-16,460.60,476.00,450.15,472.20,928881
2018-07-17,470.00,494.20,470.00,484.20,763214
2018-07-18,483.40,485.20,464.60,469.00,417565
2018-07-19,467.80,474.60,465.40,473.00,499006
2018-07-20,468.00,482.00,467.80,481.80,476478
2018-07-23,470.20,484.00,470.20,482.00,279457
2018-07-24,481.80,485.80,473.40,484.00,548037
2018-07-25,487.40,487.40,481.20,482.40,250356
2018-07-26,480.00,489.80,480.00,485.80,469309
2018-07-27,486.00,492.60,485.80,492.40,382841
2018-07-30,480.00,495.80,480.00,485.20,306306
2018-07-31,485.60,492.00,484.00,485.00,540827
2018-08-01,478.40,488.60,478.40,486.40,261224
2018-08-02,488.20,490.20,476.00,487.20,241040
2018-08-03,487.00,488.60,484.80,486.40,174031
2018-08-06,489.00,489.20,485.00,489.20,287857
2018-08-07,491.00,493.80,486.80,492.40,508657
2018-08-08,490.60,500.50,489.20,494.40,297181
2018-08-09,505.00,505.00,488.60,488.60,324516
2018-08-10,489.60,489.80,482.20,484.60,452154
