Date,Open,High,Low,Close,Adj Close,Volume
2018-05-23,58.45,59.49,58.43,59.17,9890900
2018-05-24,59.25,59.41,58.81,59.13,6928800
2018-05-25,59.14,59.46,58.84,59.09,6665400
2018-05-29,58.58,58.89,58.03,58.40,8805600
2018-05-30,58.65,59.80,58.52,59.72,11042000
2018-05-31,59.63,59.88,59.31,59.53,12200400
2018-06-01,59.89,60.81,59.62,60.56,11027600
2018-06-04,61.55,62.53,61.18,62.02,19475700
2018-06-05,62.00,62.33,61.06,61.39,12498300
2018-06-06,61.51,61.94,61.22,61.93,7549800
2018-06-07,62.00,62.04,61.51,61.99,7548600
2018-06-08,62.01,62.65,61.97,62.58,9678200
2018-06-11,62.77,62.86,62.08,62.33,7197200
2018-06-12,62.37,62.61,62.01,62.44,7927700
2018-06-14,62.07,62.38,61.22,61.56,11954400
2018-06-15,61.59,62.10,61.22,62.03,16456600
2018-06-18,61.35,61.36,60.59,60.99,9532700
2018-06-19,60.65,61.31,60.63,61.03,10020600
2018-06-20,61.06,61.48,60.79,61.28,12172800
2018-06-21,61.27,61.27,60.81,61.18,8908900
2018-06-22,61.28,61.92,61.22,61.47,12295800
2018-06-25,61.41,61.62,60.64,61.08,10550800
2018-06-26,60.83,61.02,60.61,60.72,11996100
2018-06-27,60.70,61.08,59.80,59.88,10447300
2018-06-28,60.11,60.75,59.99,60.30,10201900
2018-06-29,60.53,61.47,60.35,60.70,14271900
2018-07-02,60.55,60.56,59.92,60.46,9109100
2018-07-03,60.74,61.30,60.55,60.71,4872700
2018-07-05,61.40,61.96,61.09,61.64,9081200
2018-07-06,61.80,62.51,61.79,62.20,8151900
2018-07-09,62.46,62.69,62.00,62.02,8325000
2018-07-10,62.39,62.63,62.11,62.30,10750500
2018-07-11,62.14,62.20,61.59,61.90,5778000
2018-07-12,62.44,62.84,62.14,62.66,8038600
2018-07-13,62.27,63.04,62.25,62.89,7352200
2018-07-16,62.93,62.95,62.33,62.59,4513300
2018-07-17,62.53,62.81,62.46,62.53,5049700
2018-07-18,62.60,62.98,62.37,62.94,6341200
2018-07-19,62.74,62.94,62.25,62.51,7282100
2018-07-20,62.06,62.54,62.01,62.52,6874700
2018-07-23,62.57,62.78,62.51,62.69,6933600
2018-07-24,62.90,63.44,62.82,63.42,9476200
2018-07-25,63.43,64.57,63.36,64.49,10518700
2018-07-26,64.61,65.20,63.99,64.01,11142400
2018-07-27,62.45,64.02,62.38,63.49,8411600
2018-07-30,63.79,64.90,63.53,64.81,9665200
2018-07-31,64.90,66.12,64.88,65.87,15443400
2018-08-01,65.71,66.14,65.45,65.49,7585500
2018-08-02,65.30,65.43,64.87,65.22,6895400
2018-08-03,65.20,66.02,64.97,65.93,6997200
2018-08-06,66.09,66.48,65.69,66.22,8206300
2018-08-07,66.09,66.99,66.03,66.58,8083300
2018-08-08,66.51,66.99,66.15,66.69,6509300
2018-08-09,66.87,66.87,65.80,66.00,7151800
2018-08-10,65.90,66.50,65.68,66.07,7439700
2018-08-13,66.13,66.89,66.07,66.72,9357300
2018-08-14,66.61,66.95,66.26,66.46,6596000
2018-08-15,66.73,67.57,66.47,67.37,10891100
2018-08-16,67.60,69.00,67.37,68.85,18490800
2018-08-17,68.78,69.24,68.70,69.06,7847100
2018-08-20,69.00,70.22,68.93,70.17,10419300
2018-08-21,70.21,70.25,69.09,69.17,9814600
2018-08-22,69.18,69.40,68.85,69.04,5893300
2018-08-23,68.87,69.19,68.74,68.97,5540700
2018-08-24,69.00,69.25,68.77,69.04,4956200
2018-08-27,69.34,69.43,68.53,68.99,5083800
2018-08-28,68.85,68.87,68.38,68.63,5934400
2018-08-29,68.38,68.90,68.27,68.81,5489700
2018-08-30,68.66,68.94,68.35,68.54,4744600
2018-08-31,68.35,68.75,68.16,68.59,5743300
2018-09-04,68.37,68.41,67.93,67.95,5768300
2018-09-05,67.95,68.69,67.91,68.62,6359100
2018-09-06,68.97,69.54,68.82,69.38,9637400
2018-09-07,69.16,69.78,68.85,69.67,9515200
2018-09-10,70.00,70.59,69.53,69.56,7267900
2018-09-11,69.80,69.80,69.07,69.08,5815500
2018-09-12,69.40,70.02,69.12,69.86,6090000
2018-09-14,70.74,70.74,69.66,69.98,7436000
2018-09-17,69.85,70.46,69.65,70.42,6697300
2018-09-18,70.41,70.90,69.90,70.42,6800400
2018-09-19,70.15,70.57,69.64,69.98,7944200
2018-09-20,70.35,70.83,70.05,70.78,6140700
2018-09-21,70.91,71.58,70.91,71.10,17033100
2018-09-24,70.92,71.30,70.63,70.78,6438800
2018-09-25,70.85,71.38,70.52,70.65,6460400
2018-09-26,70.93,71.15,70.18,70.33,6928400
2018-09-27,70.33,71.18,70.08,70.72,6026200
2018-09-28,70.72,71.20,70.65,70.94,6808800
2018-10-01,71.07,71.89,70.61,71.53,7628500
2018-10-02,71.97,72.17,71.09,71.75,10395600
2018-10-03,72.09,72.42,71.35,71.37,9577600
2018-10-04,71.12,71.36,70.46,71.22,10340700
2018-10-05,71.23,71.69,70.58,71.03,7433500
2018-10-08,70.93,71.70,70.89,71.46,8854800
2018-10-09,71.46,72.66,70.97,72.34,7871300
2018-10-10,72.48,72.89,70.39,70.45,12651900
2018-10-11,70.37,70.53,67.82,68.37,12874000
2018-10-12,68.70,70.06,68.42,69.81,10161200
2018-10-15,69.19,70.21,68.93,69.46,6580900
2018-10-16,69.85,71.31,69.75,71.22,10229000
2018-10-17,71.09,71.94,70.80,71.82,9344500
2018-10-18,72.15,72.40,71.42,72.21,12226000
2018-10-19,72.30,72.66,71.94,72.35,14513400
2018-10-22,72.97,73.49,71.85,72.57,11914300
2018-10-23,72.16,72.42,71.22,72.10,11561900
