Date,Open,High,Low,Close,Adj Close,Volume
2018-05-23,864.60,867.00,847.20,851.80,5047721
2018-05-24,852.60,857.20,847.40,849.40,9380728
2018-05-25,854.00,855.00,839.80,843.40,4999614
2018-05-29,838.20,838.20,822.20,827.00,6515062
2018-05-30,827.40,827.40,818.20,822.00,4934348
2018-05-31,820.00,830.80,817.60,824.60,6265332
2018-06-01,830.00,841.40,829.20,837.00,9884879
2018-06-04,838.40,841.60,835.20,839.20,4823424
2018-06-05,834.80,840.80,832.60,833.00,4983515
2018-06-06,832.20,834.20,824.00,829.00,3670773
2018-06-07,836.40,841.40,831.20,834.60,5825081
2018-06-08,829.60,839.20,819.20,835.40,4543340
2018-06-11,839.20,839.20,817.20,832.80,5551265
2018-06-12,833.20,846.00,829.60,841.40,6857585
2018-06-13,840.00,843.20,827.40,828.60,6334224
2018-06-14,855.00,883.60,845.00,882.80,12234500
2018-06-15,1000.00,1010.50,948.40,950.00,27206064
2018-06-18,952.00,952.00,911.40,927.40,9701681
2018-06-19,924.40,925.40,913.60,916.60,6396764
2018-06-20,918.60,929.60,913.80,927.20,14138919
2018-06-21,941.80,941.80,919.60,926.00,4920704
2018-06-22,928.80,941.80,927.20,940.20,4557195
2018-06-25,940.00,940.60,916.00,916.00,4506506
2018-06-26,919.00,934.60,913.20,930.00,4583611
2018-06-27,930.80,961.20,924.20,961.20,9075559
2018-06-28,959.80,973.80,954.20,959.60,6460686
2018-06-29,970.00,995.20,970.00,988.20,7355315
2018-07-02,980.40,986.80,970.00,975.00,4920917
2018-07-03,976.00,981.20,965.20,978.60,6918077
2018-07-04,974.40,976.00,964.80,974.80,2697928
2018-07-05,976.20,989.80,974.80,985.60,6186595
2018-07-06,975.00,986.00,972.60,985.60,4093888
2018-07-09,985.60,993.40,980.40,989.20,4123865
2018-07-10,988.00,999.60,977.20,994.20,8787990
2018-07-11,982.80,987.60,970.20,981.20,2807776
2018-07-12,983.40,996.00,980.60,991.00,3557540
2018-07-13,996.80,1003.50,990.20,990.80,4954316
2018-07-16,989.40,1001.50,977.20,979.53,3788751
2018-07-17,982.40,989.00,972.00,982.80,7460028
2018-07-18,985.60,993.80,983.60,987.80,3647883
2018-07-19,982.60,999.00,982.60,995.00,7576713
2018-07-20,997.00,997.00,973.20,990.00,3129831
2018-07-23,989.60,989.60,978.60,982.80,1756556
2018-07-24,986.00,991.20,973.20,988.40,9166018
2018-07-25,985.00,992.40,981.00,989.60,3722489
2018-07-26,995.00,1000.00,986.40,995.00,3206030
2018-07-27,999.00,1000.00,986.20,994.00,3548571
2018-07-30,988.00,994.00,980.20,990.20,2824055
2018-07-31,992.40,1000.00,987.60,991.00,3805628
2018-08-01,992.80,1000.50,980.00,987.80,4391290
2018-08-02,1037.00,1065.50,966.40,1058.00,15217285
2018-08-03,1064.00,1104.50,1062.50,1094.00,22728290
2018-08-06,1093.50,1094.00,1080.50,1081.50,5162090
2018-08-07,1080.00,1098.50,1072.50,1083.50,7271018
2018-08-08,1084.50,1093.00,1083.00,1089.00,5057136
2018-08-09,1086.00,1088.00,1076.00,1084.00,3331639
2018-08-10,1050.00,1061.00,1040.50,1044.00,5561953
2018-08-13,1036.00,1041.00,1034.50,1037.00,3267471
2018-08-14,1041.50,1047.00,1033.00,1033.50,2930057
2018-08-15,1036.50,1038.50,999.40,1005.00,4879987
2018-08-16,1010.50,1021.50,1009.50,1015.00,3588443
2018-08-17,1012.00,1024.50,1012.00,1023.50,4178911
2018-08-20,1023.00,1034.00,1016.00,1029.50,2795623
2018-08-21,1029.50,1030.00,1020.00,1023.50,2548023
