Date,Open,High,Low,Close,Adj Close,Volume
2018-05-23,108.63,110.85,108.38,110.84,1282700
2018-05-24,110.43,111.07,110.04,110.86,1345000
2018-05-25,111.10,111.52,110.14,110.57,907500
2018-05-29,110.06,110.43,109.10,109.68,1298000
2018-05-30,109.80,110.65,109.46,109.47,1063200
2018-05-31,109.90,109.90,107.22,107.34,3675800
2018-06-01,108.02,109.15,107.73,109.11,819300
2018-06-04,109.16,110.02,108.78,109.91,646400
2018-06-05,109.99,112.43,109.51,112.34,1342300
2018-06-06,112.29,113.60,111.53,113.58,1660700
2018-06-07,113.66,113.69,111.39,112.22,1378700
2018-06-08,112.23,112.92,111.24,112.30,789800
2018-06-11,112.22,112.90,112.01,112.51,732900
2018-06-12,112.90,113.36,112.14,113.28,695200
2018-06-14,113.33,114.45,113.33,113.90,822300
2018-06-15,113.68,114.70,112.82,114.52,1693800
2018-06-18,113.61,115.58,113.59,115.50,889200
2018-06-19,114.55,115.88,114.36,115.80,1051300
2018-06-20,115.94,116.68,115.27,115.97,729800
2018-06-21,116.64,117.62,116.02,117.05,850000
2018-06-22,117.24,118.37,117.11,117.71,1704000
2018-06-25,117.62,117.88,115.41,116.05,1072300
2018-06-26,115.98,116.40,115.44,115.48,1155800
2018-06-27,115.78,116.03,114.93,115.41,1125400
2018-06-28,115.00,117.36,114.86,117.11,976700
2018-06-29,117.45,117.85,116.28,116.37,1345900
2018-07-02,115.87,116.55,114.95,116.51,871800
2018-07-03,116.97,117.67,115.75,115.90,648800
2018-07-05,116.50,117.65,115.92,117.48,1019000
2018-07-06,117.33,118.78,117.14,118.41,818700
2018-07-09,118.73,118.78,117.11,118.30,934800
2018-07-10,119.26,119.65,118.19,118.64,1047300
2018-07-11,119.15,121.30,118.41,120.32,2776800
2018-07-12,120.74,120.94,120.35,120.77,812500
2018-07-13,120.77,121.69,120.13,120.77,587700
2018-07-16,121.14,121.48,120.42,121.35,801200
2018-07-17,121.12,122.57,120.82,122.45,985500
2018-07-18,122.43,123.31,121.46,123.19,919700
2018-07-19,122.58,123.01,121.99,122.18,738500
2018-07-20,122.10,122.41,121.37,121.68,686800
2018-07-23,121.81,122.06,121.12,122.02,589200
2018-07-24,122.00,122.38,120.75,121.47,974000
2018-07-25,121.18,124.14,121.18,124.05,1026100
2018-07-26,123.90,125.31,123.80,125.15,801000
2018-07-27,124.84,125.02,123.18,123.45,1378100
2018-07-30,122.94,123.46,120.15,120.48,898500
2018-07-31,120.86,121.67,120.31,121.30,926000
2018-08-01,121.20,122.16,120.04,120.90,1062000
2018-08-02,120.29,121.95,120.13,121.52,1233300
2018-08-03,116.25,119.89,116.00,117.67,2021700
2018-08-06,117.35,119.47,117.35,119.22,1377200
2018-08-07,120.00,121.54,119.76,121.00,1029700
2018-08-08,121.56,121.58,119.38,119.82,1020400
2018-08-09,119.44,121.94,119.24,121.45,1122900
2018-08-10,121.15,122.03,120.79,121.01,555700
2018-08-13,121.38,122.58,120.67,121.35,754400
2018-08-14,121.50,121.72,120.63,121.00,942000
2018-08-15,120.55,121.10,119.29,120.28,780200
2018-08-16,120.84,121.77,120.84,121.31,788400
2018-08-17,121.32,123.68,121.01,122.99,896800
2018-08-20,124.10,125.68,124.10,124.99,979700
2018-08-21,124.92,125.78,124.32,124.49,455500
2018-08-22,124.51,124.76,123.92,124.41,638700
2018-08-23,124.49,125.26,124.41,125.09,533200
2018-08-24,125.60,126.99,125.02,126.65,959700
2018-08-27,126.85,127.56,126.11,127.25,972700
2018-08-28,127.59,128.48,127.36,127.83,910900
2018-08-29,127.83,128.85,127.62,128.72,555300
2018-08-30,128.94,129.20,127.15,127.54,1086400
2018-08-31,126.98,128.56,126.76,128.36,984000
2018-09-04,127.57,128.19,126.72,128.17,706100
2018-09-05,127.86,128.25,126.72,127.42,772500
2018-09-06,128.11,128.38,126.78,127.61,758700
2018-09-07,127.60,127.98,126.50,126.79,863800
2018-09-10,127.47,127.69,126.69,127.13,678000
2018-09-11,127.13,127.86,126.79,127.44,632300
2018-09-13,125.80,126.85,125.80,126.14,672500
2018-09-14,127.57,127.61,126.15,126.76,819800
2018-09-17,127.12,127.12,125.67,126.49,987000
2018-09-18,126.13,128.39,126.13,126.61,888000
2018-09-19,126.50,126.78,123.92,124.53,644500
2018-09-20,124.90,126.13,124.28,126.09,620500
2018-09-21,126.09,128.59,125.99,128.41,2252000
2018-09-24,127.70,129.44,126.68,128.96,1363400
2018-09-25,129.00,130.26,128.95,129.92,1271400
2018-09-26,130.00,130.32,128.52,128.74,1167300
