Date,Open,High,Low,Close,Volume
2019-02-22,105.70,106.09,104.78,105.00,10647300
2019-02-25,105.75,107.27,105.69,106.10,11230700
2019-02-26,104.50,105.47,103.94,105.29,15465400
2019-02-27,105.18,105.38,104.51,105.16,9968800
2019-02-28,105.01,105.21,104.18,104.36,15156900
2019-03-01,105.10,105.91,104.20,104.43,13813300
2019-03-04,104.92,105.92,103.27,104.19,12466300
2019-03-05,104.13,104.55,103.26,104.11,10856600
2019-03-06,103.86,104.57,103.55,103.72,9070800
2019-03-07,103.25,103.47,102.16,102.97,12705000
2019-03-08,101.99,103.23,101.99,103.01,10582400
2019-03-11,103.98,104.55,103.66,104.35,9763200
2019-03-12,104.59,104.79,103.75,104.04,10219100
2019-03-13,104.19,104.98,103.95,104.39,13022200
2019-03-14,104.50,105.87,104.46,105.34,10926500
2019-03-15,105.41,106.80,105.23,106.55,24811700
2019-03-18,106.55,107.79,106.50,107.19,12935500
2019-03-19,108.20,108.40,106.55,106.80,12889300
2019-03-20,106.43,106.65,104.41,104.52,14920700
2019-03-21,103.49,103.49,102.28,102.87,19751000
2019-03-22,101.82,102.32,99.52,99.76,31115200
2019-03-25,99.59,100.57,98.09,98.93,21032300
2019-03-26,99.82,100.40,98.82,99.92,15987100
2019-03-27,99.88,100.45,99.08,99.58,12753200
2019-03-28,100.00,100.80,99.74,100.71,12454100
2019-03-29,101.54,101.99,100.59,101.23,14523400
2019-04-01,102.15,104.68,102.12,104.64,17499300
2019-04-02,104.60,105.44,104.33,105.14,10295400
2019-04-04,104.55,105.73,104.45,105.56,11952100
2019-04-05,105.80,106.11,104.99,105.31,9933700
2019-04-08,105.11,105.65,104.91,105.65,8056300
2019-04-09,105.08,105.20,104.25,104.87,9092200
2019-04-10,105.13,105.72,104.47,105.34,10882300
2019-04-11,105.71,106.73,105.56,106.23,11183800
2019-04-12,109.44,111.85,108.88,111.21,25834100
2019-04-15,110.92,111.00,109.12,109.94,15163800
2019-04-16,109.90,111.39,109.86,111.10,11583200
2019-04-17,111.70,114.66,111.01,114.30,17791900
2019-04-18,114.53,114.95,113.33,113.46,12501900
2019-04-22,112.83,113.93,112.66,113.60,7975900
2019-04-23,113.00,114.37,112.85,113.74,9193100
2019-04-24,113.26,114.15,112.81,113.55,9245700
2019-04-25,113.01,114.15,112.50,113.61,9311800
2019-04-26,113.95,114.58,113.60,114.47,7889300
2019-04-29,114.60,117.16,114.45,116.12,14242200
2019-04-30,116.43,116.72,115.26,116.05,11389100
2019-05-01,115.72,117.00,115.11,115.16,10412900
2019-05-02,115.17,115.78,114.58,115.41,8613300
2019-05-03,116.00,116.68,115.67,116.12,8185400
2019-05-06,114.18,115.47,113.72,115.09,9387000
2019-05-07,114.03,114.03,112.29,113.21,15017700
2019-05-08,112.66,113.67,112.46,112.61,9575800
2019-05-09,111.14,112.74,110.58,112.52,12205900
2019-05-10,111.75,112.84,110.54,112.51,13189000
2019-05-13,110.08,110.45,108.98,109.45,13783700
2019-05-14,109.55,111.72,109.50,110.32,10503600
2019-05-15,109.21,110.90,108.61,109.90,10142000
2019-05-16,110.62,112.17,110.59,111.31,9672700
2019-05-17,110.00,111.75,109.83,110.77,9570100
2019-05-20,110.58,111.81,110.37,111.35,8518200
2019-05-21,111.44,111.92,111.22,111.73,7967900
2019-05-22,111.40,111.79,110.75,110.82,7918900
2019-05-23,109.64,109.79,107.50,108.64,14558000
2019-05-24,109.52,109.96,109.19,109.71,8537300
2019-05-28,109.20,109.83,108.44,108.52,11665500
2019-05-29,107.45,108.40,107.06,108.22,9953300
