Date,Open,High,Low,Close,Adj Close,Volume
2018-05-23,209.00,209.60,204.50,205.90,300239
2018-05-24,202.80,209.60,195.20,209.30,451392
2018-05-25,212.00,212.00,201.40,203.80,466097
2018-05-28,204.00,207.20,200.50,201.00,247298
2018-05-29,200.50,200.50,192.20,192.20,348983
2018-05-30,195.25,196.50,189.10,195.75,227548
2018-05-31,197.25,201.60,191.65,196.00,257633
2018-06-01,196.45,200.50,192.70,197.35,196522
2018-06-04,199.00,199.85,194.15,195.55,137996
2018-06-06,196.70,202.70,194.60,201.80,253296
2018-06-07,203.30,203.30,197.00,197.35,170010
2018-06-08,197.50,199.55,192.80,199.10,216334
2018-06-11,198.95,201.70,195.90,201.00,140882
2018-06-12,202.00,206.00,200.10,204.90,200622
2018-06-13,205.90,206.60,201.10,206.00,146068
2018-06-14,205.90,209.80,203.10,208.70,183075
2018-06-15,208.70,209.50,203.50,205.50,142727
2018-06-18,204.30,204.30,199.25,201.40,121225
2018-06-19,201.70,201.70,197.00,198.45,173083
2018-06-20,201.90,202.00,191.10,196.35,315934
2018-06-21,197.15,201.70,194.80,196.80,191807
2018-06-22,196.00,199.45,195.05,198.90,126495
2018-06-25,198.95,198.95,189.25,189.40,264230
2018-06-26,189.75,193.80,185.50,185.55,150213
2018-06-27,185.70,186.05,178.85,181.75,173750
2018-06-28,181.40,186.00,179.20,183.00,162419
2018-06-29,185.00,189.55,183.85,188.20,124230
2018-07-02,185.30,189.45,182.75,187.90,123509
2018-07-03,188.00,192.45,185.10,192.45,146623
2018-07-04,192.40,193.00,189.05,192.05,67171
2018-07-05,191.55,194.45,191.50,192.35,80867
2018-07-06,192.35,193.80,187.00,189.35,154794
2018-07-09,190.15,196.50,190.15,193.00,110234
2018-07-10,193.00,196.90,193.00,196.00,100025
2018-07-11,195.50,195.50,191.05,193.80,93968
2018-07-12,193.85,195.90,191.35,194.15,59584
2018-07-13,195.00,196.20,192.20,192.50,81003
2018-07-16,192.50,198.00,192.35,193.60,106972
2018-07-17,193.60,196.85,193.25,196.85,67121
2018-07-18,196.85,200.50,194.55,194.55,137499
2018-07-19,193.65,198.35,193.65,197.25,80514
2018-07-20,197.90,199.90,196.05,198.60,86868
2018-07-23,197.95,198.45,195.50,196.00,70848
2018-07-24,196.00,196.75,193.20,195.30,77989
2018-07-25,195.70,197.50,194.00,196.30,67144
2018-07-26,196.25,197.35,193.10,194.00,112066
2018-07-27,194.05,198.45,194.05,195.85,131043
2018-07-30,193.15,200.70,193.05,195.50,150049
2018-07-31,196.10,202.80,191.15,194.50,278126
2018-08-01,195.00,197.45,193.00,193.00,114475
2018-08-02,193.10,194.95,189.05,190.35,135519
2018-08-03,191.05,192.45,187.20,189.75,107833
2018-08-06,191.00,191.95,181.25,181.25,308367
2018-08-07,182.00,186.75,177.50,181.00,218272
2018-08-08,182.00,195.10,179.10,188.65,562988
2018-08-09,188.80,191.80,186.40,191.80,161517
2018-08-10,192.00,194.70,190.25,192.15,152486
2018-08-13,190.00,193.45,188.05,192.20,137959
2018-08-14,193.30,193.80,187.85,189.25,95822
2018-08-15,188.20,189.65,181.20,181.95,198312
2018-08-16,182.00,186.20,175.00,177.00,325295
2018-08-17,180.00,180.00,168.70,170.05,884636
2018-08-20,171.55,172.55,164.15,164.60,573556
2018-08-21,167.00,176.40,165.35,175.50,434427
2018-08-22,176.80,178.80,174.95,175.20,262682
2018-08-23,177.35,181.00,175.35,176.75,234416
2018-08-24,176.75,181.80,176.00,178.85,164472
2018-08-27,179.55,181.50,178.35,179.90,159860
2018-08-28,181.00,182.45,175.10,179.25,233999
2018-08-29,180.00,181.65,176.00,181.20,215670
2018-08-30,179.85,185.90,179.50,185.90,324891
2018-08-31,185.80,185.80,181.95,184.20,186674
2018-09-03,185.20,194.90,185.00,194.00,400938
2018-09-04,194.25,194.25,187.40,190.60,206345
2018-09-05,189.70,189.70,183.95,185.50,187696
2018-09-06,186.00,186.00,180.35,180.35,169545
2018-09-07,180.35,185.50,178.30,185.20,199589
2018-09-10,184.75,185.05,183.05,184.00,82355
2018-09-11,184.00,187.00,183.80,185.00,100894
2018-09-12,186.00,188.85,185.10,186.30,103182
2018-09-13,186.60,188.85,185.45,185.45,92025
2018-09-14,186.00,187.75,172.90,174.50,516232
2018-09-17,174.50,174.50,167.25,168.15,472965
2018-09-18,168.20,170.40,165.05,168.00,290767
2018-09-19,170.85,171.95,167.55,168.55,179047
2018-09-20,168.85,174.25,168.85,173.80,122051
2018-09-21,174.95,175.00,172.50,173.70,128300
2018-09-24,175.00,177.80,174.25,176.15,186639
2018-09-25,177.25,178.15,175.40,176.40,136342
2018-09-26,176.00,176.50,171.40,171.40,149693
2018-09-27,171.35,172.15,168.70,169.55,140556
2018-09-28,170.15,171.80,169.20,169.30,82319
2018-10-01,169.50,171.70,169.45,170.40,100772
2018-10-02,171.00,171.75,169.50,170.75,73050
2018-10-03,171.50,173.55,171.35,173.10,69136
2018-10-04,173.00,173.00,165.75,166.50,147212
2018-10-05,166.50,167.05,161.40,163.95,167085
2018-10-08,163.85,163.85,157.20,160.70,226633
2018-10-09,160.25,162.00,157.45,162.00,140350
2018-10-10,162.00,162.00,153.20,155.50,238964
2018-10-11,150.95,152.80,143.50,149.20,399501
2018-10-12,151.75,160.00,151.65,154.75,312181
2018-10-15,156.00,158.80,153.15,154.45,135801
2018-10-16,156.05,164.20,155.50,164.20,235933
2018-10-17,164.50,169.10,160.60,162.50,195666
2018-10-18,162.30,167.70,161.50,167.70,107133
2018-10-19,167.70,167.70,161.10,163.40,113139
2018-10-22,161.90,164.90,159.30,159.80,92053
2018-10-23,158.00,159.05,154.40,157.05,128988
2018-10-24,158.05,159.50,153.80,154.35,100986
2018-10-25,151.05,154.95,149.25,152.75,104103
2018-10-26,150.50,153.20,148.35,149.85,161634
2018-10-29,152.10,153.35,150.45,150.85,166589
2018-10-30,152.15,152.35,145.65,149.45,183745
2018-10-31,151.30,155.45,151.00,152.45,136256
2018-11-01,153.00,160.00,152.90,159.35,182177
2018-11-02,161.20,164.75,157.20,158.00,219723
2018-11-05,157.05,161.00,155.50,157.10,107699
2018-11-06,158.05,158.35,154.35,156.70,107680
2018-11-07,158.10,162.45,157.85,162.45,114680
2018-11-08,163.50,166.80,158.50,159.00,155315
2018-11-09,159.65,162.75,153.80,156.75,346094
2018-11-12,157.55,158.15,148.65,150.65,307227
2018-11-13,154.05,154.05,138.65,138.90,546753
2018-11-14,139.00,141.05,135.65,136.30,308703
2018-11-15,138.25,138.25,132.50,133.35,238629
2018-11-16,134.65,135.30,128.95,129.50,338163
2018-11-19,130.90,132.05,125.30,126.20,269912
2018-11-20,126.20,126.25,120.70,123.40,406370
2018-11-21,125.00,126.00,121.95,124.40,280432
2018-11-22,124.50,126.85,123.05,126.15,171406
2018-11-23,126.75,132.80,125.60,131.70,404028
2018-11-26,132.80,137.65,132.25,136.50,177108
2018-11-27,137.00,137.00,129.40,131.30,242230
2018-11-28,133.00,138.95,131.55,138.95,388208
2018-11-29,139.95,142.45,138.00,138.00,129397
2018-11-30,137.00,140.80,135.50,137.70,208528
2018-12-03,140.70,142.50,136.80,138.10,204760
2018-12-04,138.15,141.70,137.20,141.05,143252
2018-12-05,137.50,140.20,136.40,136.40,125537
2018-12-06,135.00,136.70,130.55,131.45,187632
2018-12-07,133.05,136.00,132.55,134.90,166062
2018-12-10,134.05,135.10,130.95,133.90,129476
2018-12-11,134.10,137.25,134.10,135.15,150424
2018-12-12,135.35,138.30,133.85,138.30,157805
2018-12-13,138.50,139.80,135.75,136.75,147692
2018-12-14,135.35,139.00,134.30,137.90,198385
2018-12-17,136.00,138.80,129.00,131.30,239702
2018-12-18,131.50,131.70,126.95,127.00,201708
2018-12-19,127.00,128.00,124.45,125.40,180613
2018-12-20,124.00,124.00,117.75,122.00,331375
2018-12-21,121.95,122.15,119.05,120.50,260891
2018-12-27,125.10,132.00,122.40,123.05,385728
2018-12-28,125.00,130.65,124.80,127.45,339404
2019-01-02,127.00,134.55,125.50,133.10,243690
2019-01-03,133.10,133.30,130.15,130.75,114781
2019-01-04,131.25,139.55,131.25,138.45,206221
2019-01-07,141.50,143.95,136.50,140.70,150303
2019-01-08,141.45,149.60,141.20,147.35,324852
2019-01-09,149.50,150.25,146.00,147.35,286724
2019-01-10,148.25,148.50,144.10,146.55,169892
2019-01-11,147.45,151.25,147.45,149.00,173310
2019-01-14,149.80,149.80,146.25,147.50,148007
2019-01-15,147.55,149.00,146.45,147.00,88751
2019-01-16,147.05,153.70,147.05,153.25,180796
2019-01-17,152.50,152.85,149.60,150.00,90070
2019-01-18,154.00,156.40,149.35,150.35,234268
2019-01-21,150.50,154.40,150.35,154.00,119265
2019-01-22,154.00,154.40,150.25,150.25,88888
2019-01-23,150.95,151.35,147.50,150.55,61952
2019-01-24,150.55,153.30,149.30,150.40,76217
2019-01-25,152.10,153.75,149.75,150.00,66567
2019-01-28,150.05,151.75,148.50,148.65,83579
2019-01-29,148.00,149.35,146.95,147.35,69557
2019-01-30,148.85,148.85,145.50,148.65,159544
2019-01-31,150.15,152.00,149.45,151.25,76698
2019-02-01,151.60,152.20,147.35,147.85,91340
2019-02-04,147.95,149.00,144.10,145.15,88472
2019-02-05,146.15,147.25,143.30,146.95,105580
2019-02-06,146.95,147.65,143.45,143.45,92659
2019-02-07,142.65,144.70,141.70,141.70,75855
2019-02-08,140.65,141.05,138.30,138.50,116988
