Date,Open,High,Low,Close,Adj Close,Volume
2018-05-23,159.70,161.65,159.16,161.62,3828800
2018-05-24,161.11,162.60,160.44,162.39,3378000
2018-05-25,162.44,163.95,162.10,163.21,2582100
2018-05-29,162.43,162.72,160.21,160.62,3197100
2018-05-30,161.41,162.10,160.82,161.82,2396500
2018-06-01,159.90,160.05,159.02,159.16,3203800
2018-06-04,160.08,160.49,159.54,160.22,3174600
2018-06-05,159.97,160.99,158.98,159.48,2952300
2018-06-06,159.79,162.39,159.33,162.38,3586200
2018-06-07,163.75,170.00,163.69,169.48,8342500
2018-06-08,169.02,171.56,168.46,168.91,5056600
2018-06-11,169.04,169.04,166.26,166.49,3246500
2018-06-12,166.82,167.24,166.23,166.73,2985300
2018-06-13,166.99,167.61,166.55,166.58,3140500
2018-06-14,167.04,167.94,166.68,167.05,2390000
2018-06-15,166.10,166.60,164.59,166.46,7384400
2018-06-18,165.53,166.58,163.81,166.28,4297700
2018-06-19,164.62,165.51,164.24,164.97,3350400
2018-06-20,164.91,165.53,162.37,162.56,3649500
2018-06-21,163.29,163.60,159.54,160.53,4655800
2018-06-22,161.27,165.14,161.26,164.55,8703600
2018-06-25,163.00,163.00,158.95,159.81,6126800
2018-06-26,160.01,161.85,159.80,160.91,3375100
2018-06-27,159.05,160.49,157.38,157.42,4962100
2018-06-28,157.25,157.33,155.10,156.32,4136500
2018-06-29,156.76,157.95,156.07,156.69,4024500
2018-07-02,155.99,156.87,155.45,156.87,3024000
2018-07-03,157.36,157.82,156.31,156.48,1437700
2018-07-05,156.90,157.67,156.50,157.32,2248300
2018-07-06,157.77,160.57,157.45,159.42,3298800
2018-07-09,160.47,160.80,159.37,159.94,2477300
2018-07-10,159.83,160.98,159.46,160.62,2187500
2018-07-11,158.89,159.71,157.70,158.62,3203800
2018-07-12,159.15,159.78,158.82,159.12,2360800
2018-07-13,157.40,158.76,155.28,158.51,5186500
2018-07-16,158.62,159.28,157.96,158.78,2818200
2018-07-17,158.56,160.00,158.56,159.75,1877500
2018-07-18,159.85,159.87,157.81,157.93,3824000
2018-07-19,157.59,158.64,157.11,157.41,4869700
2018-07-20,157.20,158.35,156.28,157.97,2695500
2018-07-23,157.80,158.83,157.04,158.75,2754300
2018-07-24,159.24,159.58,157.52,157.94,3388400
2018-07-25,157.69,158.99,157.41,158.89,4193400
2018-07-26,158.23,158.89,154.71,156.14,7409800
2018-07-27,156.58,158.01,156.40,157.48,4234100
